Team,Season,Time,Name,Status,Position,Market Value,Age,Fee
AFC Bournemouth,2023/2024,SUMMER,Mark Travers,In,Goalkeeper,€3.50m,24,"End of loan
Oct 27, 2023"
AFC Bournemouth,2023/2024,SUMMER,Will Dennis,In,Goalkeeper,€350k,23,"End of loan
May 31, 2024"
AFC Bournemouth,2023/2024,SUMMER,Siriki Dembélé,In,Left Winger,€2.00m,26,"End of loan
Jun 30, 2023"
AFC Bournemouth,2023/2024,SUMMER,Jamal Lowe,In,Centre-Forward,€1.50m,28,"End of loan
Jun 30, 2023"
AFC Bournemouth,2023/2024,SUMMER,Emiliano Marcondes,In,Attacking Midfield,€1.50m,28,"End of loan
Jun 30, 2023"
AFC Bournemouth,2023/2024,SUMMER,Ben Pearson,Out,Defensive Midfield,€2.20m,28,€1.50m
AFC Bournemouth,2023/2024,SUMMER,Jordan Zemura,Out,Left-Back,€6.00m,23,free transfer
AFC Bournemouth,2023/2024,SUMMER,Jack Stacey,Out,Right-Back,€2.00m,27,free transfer
AFC Bournemouth,2023/2024,SUMMER,Jefferson Lerma,Out,Defensive Midfield,€20.00m,28,free transfer
AFC Bournemouth,2023/2024,SUMMER,Siriki Dembélé,Out,Left Winger,€2.00m,26,?
AFC Bournemouth,2023/2024,SUMMER,Christian Saydee,Out,Centre-Forward,€400k,21,?
AFC Bournemouth,2023/2024,SUMMER,Jaidon Anthony,Out,Left Winger,€9.00m,23,loan transfer
AFC Bournemouth,2023/2024,SUMMER,Mark Travers,Out,Goalkeeper,€2.00m,24,loan transfer
AFC Bournemouth,2023/2024,SUMMER,James Hill,Out,Centre-Back,€1.00m,21,loan transfer
AFC Bournemouth,2023/2024,SUMMER,Jamal Lowe,Out,Centre-Forward,€1.50m,29,loan transfer
AFC Bournemouth,2023/2024,SUMMER,Romain Faivre,Out,Right Midfield,€10.00m,25,loan transfer
AFC Bournemouth,2023/2024,SUMMER,Will Dennis,Out,Goalkeeper,€150k,22,loan transfer
AFC Bournemouth,2023/2024,SUMMER,Junior Stanislas,Out,Left Winger,€500k,33,-
AFC Bournemouth,2023/2024,SUMMER,Hamed Junior Traoré,Out,Attacking Midfield,€22.00m,23,"End of loan
Jun 30, 2023"
AFC Bournemouth,2023/2024,SUMMER,Matías Viña,Out,Left-Back,€8.00m,25,"End of loan
Jun 30, 2023"
AFC Bournemouth,2023/2024,WINTER,Enes Ünal,In,Centre-Forward,€25.00m,26,loan transfer
AFC Bournemouth,2023/2024,WINTER,James Hill,In,Centre-Back,€2.00m,22,"End of loan
Jan 10, 2024"
AFC Bournemouth,2023/2024,WINTER,Romain Faivre,In,Right Midfield,€15.00m,25,"End of loan
Jan 31, 2024"
AFC Bournemouth,2023/2024,WINTER,Hamed Junior Traoré,Out,Attacking Midfield,€18.00m,23,loan transfer
AFC Bournemouth,2023/2024,WINTER,Joe Rothwell,Out,Central Midfield,€4.00m,29,loan transfer
AFC Bournemouth,2023/2024,WINTER,Emiliano Marcondes,Out,Attacking Midfield,€1.50m,28,loan transfer
AFC Bournemouth,2023/2024,WINTER,David Brooks,Out,Right Winger,€9.00m,26,loan transfer
AFC Bournemouth,2023/2024,WINTER,Kieffer Moore,Out,Centre-Forward,€2.50m,31,loan transfer
AFC Bournemouth,2023/2024,WINTER,Gavin Kilkenny,Out,Central Midfield,€300k,24,loan transfer
Arsenal FC,2014/2015,SUMMER,Alexis Sánchez,In,Centre-Forward,€30.00m,25,€42.50m
Arsenal FC,2014/2015,SUMMER,Calum Chambers,In,Centre-Back,€2.00m,19,€20.23m
Arsenal FC,2014/2015,SUMMER,Danny Welbeck,In,Centre-Forward,€17.00m,23,€20.00m
Arsenal FC,2014/2015,SUMMER,Mathieu Debuchy,In,Right-Back,€10.00m,28,€15.00m
Arsenal FC,2014/2015,SUMMER,David Ospina,In,Goalkeeper,€5.00m,25,€4.00m
Arsenal FC,2014/2015,SUMMER,Emiliano Martínez,In,Goalkeeper,€1.00m,22,"End of loan
May 4, 2015"
Arsenal FC,2014/2015,SUMMER,Héctor Bellerín,In,Right-Back,€500k,19,-
Arsenal FC,2014/2015,SUMMER,Wellington Silva,In,Right Winger,€1.50m,22,"End of loan
May 31, 2015"
Arsenal FC,2014/2015,SUMMER,Wellington Silva,In,Right Winger,€400k,21,"End of loan
Jun 30, 2014"
Arsenal FC,2014/2015,SUMMER,Joel Campbell,In,Right Winger,€5.00m,22,"End of loan
Jun 30, 2014"
Arsenal FC,2014/2015,SUMMER,Yaya Sanogo,In,Centre-Forward,€1.50m,22,"End of loan
May 31, 2015"
Arsenal FC,2014/2015,SUMMER,Francis Coquelin,In,Defensive Midfield,€3.00m,23,"End of loan
Jun 30, 2014"
Arsenal FC,2014/2015,SUMMER,Semi Ajayi,In,Centre-Back,-,21,"End of loan
May 31, 2015"
Arsenal FC,2014/2015,SUMMER,Johan Djourou,In,Centre-Back,€3.00m,27,"End of loan
Jun 30, 2014"
Arsenal FC,2014/2015,SUMMER,Thomas Vermaelen,Out,Centre-Back,€15.00m,28,€19.00m
Arsenal FC,2014/2015,SUMMER,Johan Djourou,Out,Centre-Back,€3.00m,27,€2.80m
Arsenal FC,2014/2015,SUMMER,Ignasi Miquel,Out,Centre-Back,€400k,21,€1.90m
Arsenal FC,2014/2015,SUMMER,Thomas Eisfeld,Out,Central Midfield,€300k,21,€1.50m
Arsenal FC,2014/2015,SUMMER,Nicklas Bendtner,Out,Centre-Forward,€4.00m,26,free transfer
Arsenal FC,2014/2015,SUMMER,Bacary Sagna,Out,Right-Back,€12.00m,31,free transfer
Arsenal FC,2014/2015,SUMMER,Lukasz Fabianski,Out,Goalkeeper,€2.00m,29,free transfer
Arsenal FC,2014/2015,SUMMER,Wellington Silva,Out,Right Winger,€400k,21,loan transfer
Arsenal FC,2014/2015,SUMMER,Ryo Miyaichi,Out,Right Winger,€2.00m,21,loan transfer
Arsenal FC,2014/2015,SUMMER,Kristoffer Olsson,Out,Central Midfield,-,19,loan transfer
Arsenal FC,2014/2015,SUMMER,Carl Jenkinson,Out,Right-Back,€6.00m,22,loan transfer
Arsenal FC,2014/2015,SUMMER,Chu-young Park,Out,Centre-Forward,€1.00m,28,-
Arsenal FC,2014/2015,SUMMER,Kim Källström,Out,Central Midfield,€2.50m,31,"End of loan
Jun 30, 2014"
Arsenal FC,2014/2015,SUMMER,Emiliano Viviano,Out,Goalkeeper,€5.00m,28,"End of loan
Jun 30, 2014"
Arsenal FC,2015/2016,SUMMER,Petr Cech,In,Goalkeeper,€12.00m,33,€14.00m
Arsenal FC,2015/2016,SUMMER,Matt Macey,In,Goalkeeper,-,20,-
Arsenal FC,2015/2016,SUMMER,Chuba Akpom,In,Centre-Forward,€1.00m,19,-
Arsenal FC,2015/2016,SUMMER,Alex Iwobi,In,Left Winger,-,19,-
Arsenal FC,2015/2016,SUMMER,Chuba Akpom,In,Centre-Forward,€1.00m,20,"End of loan
May 31, 2016"
Arsenal FC,2015/2016,SUMMER,Emiliano Martínez,In,Goalkeeper,€1.50m,23,"End of loan
May 31, 2016"
Arsenal FC,2015/2016,SUMMER,Joel Campbell,In,Right Winger,€6.00m,23,"End of loan
Jun 30, 2015"
Arsenal FC,2015/2016,SUMMER,Wellington Silva,In,Right Winger,€2.00m,23,"End of loan
May 31, 2016"
Arsenal FC,2015/2016,SUMMER,Lukas Podolski,In,Centre-Forward,€7.50m,30,"End of loan
Jun 30, 2015"
Arsenal FC,2015/2016,SUMMER,Yaya Sanogo,In,Centre-Forward,€1.50m,23,"End of loan
May 31, 2016"
Arsenal FC,2015/2016,SUMMER,Ryo Miyaichi,In,Right Winger,€1.50m,22,"End of loan
Jun 30, 2015"
Arsenal FC,2015/2016,SUMMER,Lukas Podolski,Out,Centre-Forward,€7.50m,30,€2.50m
Arsenal FC,2015/2016,SUMMER,Ryo Miyaichi,Out,Right Winger,€1.00m,22,free transfer
Arsenal FC,2015/2016,SUMMER,Abou Diaby,Out,Central Midfield,€750k,29,free transfer
Arsenal FC,2015/2016,SUMMER,Semi Ajayi,Out,Centre-Back,-,21,free transfer
Arsenal FC,2015/2016,SUMMER,Wellington Silva,Out,Right Winger,€2.00m,22,loan transfer
Arsenal FC,2015/2016,SUMMER,Yaya Sanogo,Out,Centre-Forward,€2.00m,22,loan transfer
Arsenal FC,2015/2016,SUMMER,Wojciech Szczesny,Out,Goalkeeper,€10.00m,25,loan transfer
Arsenal FC,2015/2016,SUMMER,Chuba Akpom,Out,Centre-Forward,€1.00m,19,loan transfer
Arsenal FC,2015/2016,SUMMER,Emiliano Martínez,Out,Goalkeeper,€1.50m,22,loan transfer
Arsenal FC,2015/2016,SUMMER,Serge Gnabry,Out,Left Winger,€3.50m,20,loan transfer
Arsenal FC,2015/2016,WINTER,Mohamed Elneny,In,Defensive Midfield,€4.00m,23,€12.50m
Arsenal FC,2015/2016,WINTER,Carl Jenkinson,In,Right-Back,€8.00m,23,"End of loan
Jan 31, 2016"
Arsenal FC,2015/2016,WINTER,Yaya Sanogo,In,Centre-Forward,€1.50m,23,"End of loan
Jan 31, 2016"
Arsenal FC,2015/2016,WINTER,Serge Gnabry,In,Left Winger,€3.50m,20,"End of loan
Feb 1, 2016"
Arsenal FC,2015/2016,WINTER,Mathieu Debuchy,Out,Right-Back,€13.00m,30,loan transfer
Arsenal FC,2015/2016,WINTER,Yaya Sanogo,Out,Centre-Forward,€1.50m,23,loan transfer
Arsenal FC,2016/2017,SUMMER,Granit Xhaka,In,Defensive Midfield,€35.00m,23,€45.00m
Arsenal FC,2016/2017,SUMMER,Shkodran Mustafi,In,Centre-Back,€20.00m,24,€41.00m
Arsenal FC,2016/2017,SUMMER,Lucas Pérez,In,Centre-Forward,€12.00m,27,€20.00m
Arsenal FC,2016/2017,SUMMER,Takuma Asano,In,Right Winger,€1.20m,21,€4.00m
Arsenal FC,2016/2017,SUMMER,Rob Holding,In,Centre-Back,€250k,20,€3.00m
Arsenal FC,2016/2017,SUMMER,Calum Chambers,In,Centre-Back,€12.00m,22,"End of loan
May 31, 2017"
Arsenal FC,2016/2017,SUMMER,Jack Wilshere,In,Central Midfield,€20.00m,25,"End of loan
May 31, 2017"
Arsenal FC,2016/2017,SUMMER,Mathieu Debuchy,In,Right-Back,€7.50m,30,"End of loan
Jun 30, 2016"
Arsenal FC,2016/2017,SUMMER,Chuba Akpom,In,Centre-Forward,€1.00m,21,"End of loan
May 31, 2017"
Arsenal FC,2016/2017,SUMMER,Krystian Bielik,In,Centre-Back,€1.50m,19,"End of loan
May 31, 2017"
Arsenal FC,2016/2017,SUMMER,Serge Gnabry,Out,Left Winger,€2.50m,21,€5.00m
Arsenal FC,2016/2017,SUMMER,Wellington Silva,Out,Right Winger,€2.00m,23,€3.00m
Arsenal FC,2016/2017,SUMMER,Jack Wilshere,Out,Central Midfield,€23.00m,24,"Loan fee:
€2.35m"
Arsenal FC,2016/2017,SUMMER,Tomas Rosicky,Out,Attacking Midfield,€1.00m,35,free transfer
Arsenal FC,2016/2017,SUMMER,Joel Campbell,Out,Right Winger,€8.00m,24,loan transfer
Arsenal FC,2016/2017,SUMMER,Takuma Asano,Out,Right Winger,€1.50m,21,loan transfer
Arsenal FC,2016/2017,SUMMER,Calum Chambers,Out,Centre-Back,€12.00m,21,loan transfer
Arsenal FC,2016/2017,SUMMER,Mikel Arteta,Out,Central Midfield,€2.00m,34,-
Arsenal FC,2016/2017,SUMMER,Mathieu Flamini,Out,Defensive Midfield,€4.00m,32,-
Arsenal FC,2016/2017,WINTER,Matt Macey,In,Goalkeeper,€500k,22,"End of loan
Apr 5, 2017"
Arsenal FC,2016/2017,WINTER,Krystian Bielik,Out,Centre-Back,€1.50m,19,loan transfer
Arsenal FC,2016/2017,WINTER,Matt Macey,Out,Goalkeeper,€500k,22,loan transfer
Arsenal FC,2016/2017,WINTER,Chuba Akpom,Out,Centre-Forward,€1.00m,21,loan transfer
Arsenal FC,2017/2018,SUMMER,Alexandre Lacazette,In,Centre-Forward,€40.00m,26,€53.00m
Arsenal FC,2017/2018,SUMMER,Sead Kolasinac,In,Centre-Back,€15.00m,24,free transfer
Arsenal FC,2017/2018,SUMMER,Ainsley Maitland-Niles,In,Right-Back,€750k,19,-
Arsenal FC,2017/2018,SUMMER,Wojciech Szczesny,In,Goalkeeper,€17.00m,27,"End of loan
Jun 30, 2017"
Arsenal FC,2017/2018,SUMMER,Joel Campbell,In,Right Winger,€6.00m,25,"End of loan
Jun 30, 2017"
Arsenal FC,2017/2018,SUMMER,Carl Jenkinson,In,Right-Back,€3.50m,26,"End of loan
May 31, 2018"
Arsenal FC,2017/2018,SUMMER,Krystian Bielik,In,Centre-Back,€2.00m,20,"End of loan
May 31, 2018"
Arsenal FC,2017/2018,SUMMER,Alex Oxlade-Chamberlain,Out,Central Midfield,€22.00m,24,€38.00m
Arsenal FC,2017/2018,SUMMER,Wojciech Szczesny,Out,Goalkeeper,€17.00m,27,€18.40m
Arsenal FC,2017/2018,SUMMER,Gabriel Paulista,Out,Centre-Back,€13.00m,26,€11.00m
Arsenal FC,2017/2018,SUMMER,Kieran Gibbs,Out,Left-Back,€10.00m,27,€7.50m
Arsenal FC,2017/2018,SUMMER,Yaya Sanogo,Out,Centre-Forward,€1.00m,24,free transfer
Arsenal FC,2017/2018,SUMMER,Emiliano Martínez,Out,Goalkeeper,€1.00m,24,loan transfer
Arsenal FC,2017/2018,SUMMER,Carl Jenkinson,Out,Right-Back,€5.00m,25,loan transfer
Arsenal FC,2017/2018,SUMMER,Lucas Pérez,Out,Centre-Forward,€15.00m,28,loan transfer
Arsenal FC,2017/2018,SUMMER,Joel Campbell,Out,Right Winger,€6.00m,25,loan transfer
Arsenal FC,2017/2018,WINTER,Pierre-Emerick Aubameyang,In,Centre-Forward,€65.00m,28,€63.75m
Arsenal FC,2017/2018,WINTER,Henrikh Mkhitaryan,In,Central Midfield,€35.00m,29,€34.00m
Arsenal FC,2017/2018,WINTER,Konstantinos Mavropanos,In,Centre-Back,€450k,20,€2.10m
Arsenal FC,2017/2018,WINTER,Alexis Sánchez,Out,Centre-Forward,€70.00m,29,€34.00m
Arsenal FC,2017/2018,WINTER,Theo Walcott,Out,Right Winger,€20.00m,28,€22.50m
Arsenal FC,2017/2018,WINTER,Olivier Giroud,Out,Centre-Forward,€20.00m,31,€17.00m
Arsenal FC,2017/2018,WINTER,Francis Coquelin,Out,Defensive Midfield,€12.00m,26,€14.00m
Arsenal FC,2017/2018,WINTER,Mathieu Debuchy,Out,Right-Back,€2.50m,32,free transfer
Arsenal FC,2017/2018,WINTER,Krystian Bielik,Out,Centre-Back,€2.00m,20,loan transfer
Arsenal FC,2017/2018,WINTER,Chuba Akpom,Out,Centre-Forward,€1.00m,22,loan transfer
Arsenal FC,2018/2019,SUMMER,Lucas Torreira,In,Defensive Midfield,€30.00m,22,€28.65m
Arsenal FC,2018/2019,SUMMER,Bernd Leno,In,Goalkeeper,€20.00m,26,€25.00m
Arsenal FC,2018/2019,SUMMER,Sokratis Papastathopoulos,In,Centre-Back,€20.00m,30,€16.00m
Arsenal FC,2018/2019,SUMMER,Mattéo Guendouzi,In,Central Midfield,€2.50m,19,€8.00m
Arsenal FC,2018/2019,SUMMER,Stephan Lichtsteiner,In,Right-Back,€1.50m,34,free transfer
Arsenal FC,2018/2019,SUMMER,Dejan Iliev,In,Goalkeeper,-,23,-
Arsenal FC,2018/2019,SUMMER,Matt Macey,In,Goalkeeper,€500k,24,"End of loan
May 31, 2019"
Arsenal FC,2018/2019,SUMMER,Chuba Akpom,In,Centre-Forward,€1.20m,22,"End of loan
Jun 30, 2018"
Arsenal FC,2018/2019,SUMMER,Calum Chambers,In,Centre-Back,€14.00m,24,"End of loan
May 31, 2019"
Arsenal FC,2018/2019,SUMMER,Joel Campbell,In,Right Winger,€3.00m,26,"End of loan
Jun 30, 2018"
Arsenal FC,2018/2019,SUMMER,Lucas Pérez,In,Centre-Forward,€7.50m,29,"End of loan
Jun 30, 2018"
Arsenal FC,2018/2019,SUMMER,Krystian Bielik,In,Centre-Back,€2.00m,21,"End of loan
May 31, 2019"
Arsenal FC,2018/2019,SUMMER,Emiliano Martínez,In,Goalkeeper,€1.00m,25,"End of loan
Jun 30, 2018"
Arsenal FC,2018/2019,SUMMER,Emiliano Martínez,In,Goalkeeper,€1.00m,26,"End of loan
May 31, 2019"
Arsenal FC,2018/2019,SUMMER,Takuma Asano,In,Right Winger,€2.00m,23,"End of loan
Jun 30, 2018"
Arsenal FC,2018/2019,SUMMER,Lucas Pérez,Out,Centre-Forward,€7.50m,29,€4.40m
Arsenal FC,2018/2019,SUMMER,Chuba Akpom,Out,Centre-Forward,€1.20m,22,€2.20m
Arsenal FC,2018/2019,SUMMER,Joel Campbell,Out,Right Winger,€3.00m,26,€1.50m
Arsenal FC,2018/2019,SUMMER,Takuma Asano,Out,Right Winger,€2.00m,23,"Loan fee:
€1.00m"
Arsenal FC,2018/2019,SUMMER,Santi Cazorla,Out,Central Midfield,€2.50m,33,free transfer
Arsenal FC,2018/2019,SUMMER,Jack Wilshere,Out,Central Midfield,€20.00m,26,free transfer
Arsenal FC,2018/2019,SUMMER,Matt Macey,Out,Goalkeeper,€500k,23,loan transfer
Arsenal FC,2018/2019,SUMMER,David Ospina,Out,Goalkeeper,€5.00m,29,loan transfer
Arsenal FC,2018/2019,SUMMER,Krystian Bielik,Out,Centre-Back,€2.00m,20,loan transfer
Arsenal FC,2018/2019,SUMMER,Calum Chambers,Out,Centre-Back,€14.00m,23,loan transfer
Arsenal FC,2018/2019,SUMMER,Per Mertesacker,Out,Centre-Back,-,33,-
Arsenal FC,2018/2019,WINTER,Denis Suárez,In,Attacking Midfield,€12.00m,25,"Loan fee:
€2.50m"
Arsenal FC,2018/2019,WINTER,Eddie Nketiah,In,Centre-Forward,-,19,-
Arsenal FC,2018/2019,WINTER,Emiliano Martínez,Out,Goalkeeper,€1.00m,26,loan transfer
Arsenal FC,2019/2020,SUMMER,Nicolas Pépé,In,Right Winger,€65.00m,24,€80.00m
Arsenal FC,2019/2020,SUMMER,William Saliba,In,Centre-Back,€12.00m,18,€30.00m
Arsenal FC,2019/2020,SUMMER,Kieran Tierney,In,Left-Back,€12.50m,22,€27.00m
Arsenal FC,2019/2020,SUMMER,David Luiz,In,Centre-Back,€20.00m,32,€8.70m
Arsenal FC,2019/2020,SUMMER,Gabriel Martinelli,In,Left Winger,-,18,€7.10m
Arsenal FC,2019/2020,SUMMER,Dani Ceballos,In,Central Midfield,€30.00m,22,loan transfer
Arsenal FC,2019/2020,SUMMER,Bukayo Saka,In,Right Winger,-,17,-
Arsenal FC,2019/2020,SUMMER,Reiss Nelson,In,Right Winger,€17.00m,19,-
Arsenal FC,2019/2020,SUMMER,Joe Willock,In,Central Midfield,-,19,-
Arsenal FC,2019/2020,SUMMER,Konstantinos Mavropanos,In,Centre-Back,€2.40m,22,"End of loan
Jul 12, 2020"
Arsenal FC,2019/2020,SUMMER,Takuma Asano,In,Right Winger,€1.50m,24,"End of loan
Jun 30, 2019"
Arsenal FC,2019/2020,SUMMER,David Ospina,In,Goalkeeper,€4.00m,30,"End of loan
Jun 30, 2019"
Arsenal FC,2019/2020,SUMMER,Alex Iwobi,Out,Left Winger,€25.00m,23,€30.40m
Arsenal FC,2019/2020,SUMMER,Krystian Bielik,Out,Centre-Back,€2.00m,21,€8.20m
Arsenal FC,2019/2020,SUMMER,Laurent Koscielny,Out,Centre-Back,€8.00m,33,€5.00m
Arsenal FC,2019/2020,SUMMER,David Ospina,Out,Goalkeeper,€4.00m,30,€3.50m
Arsenal FC,2019/2020,SUMMER,Henrikh Mkhitaryan,Out,Central Midfield,€25.00m,30,"Loan fee:
€3.10m"
Arsenal FC,2019/2020,SUMMER,Carl Jenkinson,Out,Right-Back,€2.00m,27,€2.20m
Arsenal FC,2019/2020,SUMMER,Takuma Asano,Out,Right Winger,€1.50m,24,€1.00m
Arsenal FC,2019/2020,SUMMER,Nacho Monreal,Out,Left-Back,€8.00m,33,€250k
Arsenal FC,2019/2020,SUMMER,Stephan Lichtsteiner,Out,Right-Back,€1.50m,35,free transfer
Arsenal FC,2019/2020,SUMMER,Danny Welbeck,Out,Centre-Forward,€12.00m,28,free transfer
Arsenal FC,2019/2020,SUMMER,Aaron Ramsey,Out,Central Midfield,€40.00m,28,free transfer
Arsenal FC,2019/2020,SUMMER,William Saliba,Out,Centre-Back,€12.00m,18,loan transfer
Arsenal FC,2019/2020,SUMMER,Dejan Iliev,Out,Goalkeeper,-,24,loan transfer
Arsenal FC,2019/2020,SUMMER,Eddie Nketiah,Out,Centre-Forward,€8.00m,20,loan transfer
Arsenal FC,2019/2020,SUMMER,Mohamed Elneny,Out,Defensive Midfield,€8.00m,27,loan transfer
Arsenal FC,2019/2020,SUMMER,Petr Cech,Out,Goalkeeper,-,37,-
Arsenal FC,2019/2020,SUMMER,Denis Suárez,Out,Attacking Midfield,€12.00m,25,"End of loan
Jun 30, 2019"
Arsenal FC,2019/2020,WINTER,Pablo Marí,In,Centre-Back,€1.80m,26,"Loan fee:
€8.00m"
Arsenal FC,2019/2020,WINTER,Cédric Soares,In,Right-Back,€10.00m,28,loan transfer
Arsenal FC,2019/2020,WINTER,Dejan Iliev,In,Goalkeeper,€300k,24,"End of loan
Dec 31, 2019"
Arsenal FC,2019/2020,WINTER,Eddie Nketiah,In,Centre-Forward,€8.00m,20,"End of loan
Jan 2, 2020"
Arsenal FC,2019/2020,WINTER,Konstantinos Mavropanos,Out,Centre-Back,€3.00m,22,loan transfer
Arsenal FC,2019/2020,WINTER,Dejan Iliev,Out,Goalkeeper,€300k,24,loan transfer
Arsenal FC,2020/2021,SUMMER,Thomas Partey,In,Defensive Midfield,€40.00m,27,€50.00m
Arsenal FC,2020/2021,SUMMER,Gabriel Magalhães,In,Centre-Back,€20.00m,22,€26.00m
Arsenal FC,2020/2021,SUMMER,Pablo Marí,In,Centre-Back,€4.80m,26,€6.00m
Arsenal FC,2020/2021,SUMMER,Rúnar Alex Rúnarsson,In,Goalkeeper,€1.20m,25,€2.00m
Arsenal FC,2020/2021,SUMMER,Cédric Soares,In,Right-Back,€8.00m,28,free transfer
Arsenal FC,2020/2021,SUMMER,Willian,In,Left Winger,€22.50m,32,free transfer
Arsenal FC,2020/2021,SUMMER,Emile Smith Rowe,In,Attacking Midfield,€2.70m,20,-
Arsenal FC,2020/2021,SUMMER,Joe Willock,In,Central Midfield,€16.00m,21,"End of loan
May 31, 2021"
Arsenal FC,2020/2021,SUMMER,William Saliba,In,Centre-Back,€22.50m,19,"End of loan
Jun 30, 2020"
Arsenal FC,2020/2021,SUMMER,Ainsley Maitland-Niles,In,Right-Back,€18.00m,23,"End of loan
May 31, 2021"
Arsenal FC,2020/2021,SUMMER,Dejan Iliev,In,Goalkeeper,€300k,25,"End of loan
Jul 31, 2020"
Arsenal FC,2020/2021,SUMMER,Henrikh Mkhitaryan,In,Central Midfield,€20.00m,31,"End of loan
Aug 31, 2020"
Arsenal FC,2020/2021,SUMMER,Mohamed Elneny,In,Defensive Midfield,€5.00m,28,"End of loan
Aug 3, 2020"
Arsenal FC,2020/2021,SUMMER,Emiliano Martínez,Out,Goalkeeper,€8.00m,28,€17.40m
Arsenal FC,2020/2021,SUMMER,Mattéo Guendouzi,Out,Central Midfield,€32.00m,21,"Loan fee:
€1.00m"
Arsenal FC,2020/2021,SUMMER,Konstantinos Mavropanos,Out,Centre-Back,€2.40m,22,"Loan fee:
€750k"
Arsenal FC,2020/2021,SUMMER,Henrikh Mkhitaryan,Out,Central Midfield,€20.00m,31,free transfer
Arsenal FC,2020/2021,SUMMER,Dejan Iliev,Out,Goalkeeper,€300k,25,loan transfer
Arsenal FC,2020/2021,SUMMER,Lucas Torreira,Out,Defensive Midfield,€30.00m,24,loan transfer
Arsenal FC,2020/2021,SUMMER,Cédric Soares,Out,Right-Back,€8.00m,28,"End of loan
Jun 30, 2020"
Arsenal FC,2020/2021,SUMMER,Pablo Marí,Out,Centre-Back,€4.80m,26,"End of loan
Jun 30, 2020"
Arsenal FC,2020/2021,WINTER,Martin Ødegaard,In,Attacking Midfield,€40.00m,22,"Loan fee:
€2.00m"
Arsenal FC,2020/2021,WINTER,Mathew Ryan,In,Goalkeeper,€8.00m,28,loan transfer
Arsenal FC,2020/2021,WINTER,Dejan Iliev,In,Goalkeeper,€300k,25,"End of loan
Jan 31, 2021"
Arsenal FC,2020/2021,WINTER,Matt Macey,Out,Goalkeeper,€250k,26,free transfer
Arsenal FC,2020/2021,WINTER,Sokratis Papastathopoulos,Out,Centre-Back,€4.00m,32,free transfer
Arsenal FC,2020/2021,WINTER,Mesut Özil,Out,Attacking Midfield,€5.00m,32,free transfer
Arsenal FC,2020/2021,WINTER,Shkodran Mustafi,Out,Centre-Back,€12.00m,28,free transfer
Arsenal FC,2020/2021,WINTER,Sead Kolasinac,Out,Centre-Back,€8.00m,27,loan transfer
Arsenal FC,2020/2021,WINTER,William Saliba,Out,Centre-Back,€17.00m,19,loan transfer
Arsenal FC,2020/2021,WINTER,Ainsley Maitland-Niles,Out,Right-Back,€18.00m,23,loan transfer
Arsenal FC,2020/2021,WINTER,Joe Willock,Out,Central Midfield,€16.00m,21,loan transfer
Arsenal FC,2021/2022,SUMMER,Ben White,In,Right-Back,€28.00m,23,€58.50m
Arsenal FC,2021/2022,SUMMER,Martin Ødegaard,In,Attacking Midfield,€40.00m,22,€35.00m
Arsenal FC,2021/2022,SUMMER,Aaron Ramsdale,In,Goalkeeper,€12.00m,23,€28.00m
Arsenal FC,2021/2022,SUMMER,Takehiro Tomiyasu,In,Right-Back,€20.00m,22,€18.60m
Arsenal FC,2021/2022,SUMMER,Albert Sambi Lokonga,In,Central Midfield,€12.00m,21,€17.50m
Arsenal FC,2021/2022,SUMMER,Nuno Tavares,In,Left-Back,€7.00m,21,€8.00m
Arsenal FC,2021/2022,SUMMER,Arthur Okonkwo,In,Goalkeeper,-,19,-
Arsenal FC,2021/2022,SUMMER,William Saliba,In,Centre-Back,€18.00m,20,"End of loan
Jun 30, 2021"
Arsenal FC,2021/2022,SUMMER,Sead Kolasinac,In,Centre-Back,€6.50m,28,"End of loan
Jun 30, 2021"
Arsenal FC,2021/2022,SUMMER,Lucas Torreira,In,Defensive Midfield,€20.00m,25,"End of loan
Jun 30, 2021"
Arsenal FC,2021/2022,SUMMER,Mattéo Guendouzi,In,Central Midfield,€20.00m,22,"End of loan
Jun 30, 2021"
Arsenal FC,2021/2022,SUMMER,Joe Willock,Out,Central Midfield,€16.00m,21,€29.40m
Arsenal FC,2021/2022,SUMMER,Lucas Torreira,Out,Defensive Midfield,€20.00m,25,"Loan fee:
€1.50m"
Arsenal FC,2021/2022,SUMMER,Willian,Out,Left Winger,€9.00m,33,free transfer
Arsenal FC,2021/2022,SUMMER,David Luiz,Out,Centre-Back,€4.00m,34,free transfer
Arsenal FC,2021/2022,SUMMER,Mattéo Guendouzi,Out,Central Midfield,€20.00m,22,loan transfer
Arsenal FC,2021/2022,SUMMER,William Saliba,Out,Centre-Back,€18.00m,20,loan transfer
Arsenal FC,2021/2022,SUMMER,Dejan Iliev,Out,Goalkeeper,€300k,26,loan transfer
Arsenal FC,2021/2022,SUMMER,Reiss Nelson,Out,Right Winger,€9.00m,21,loan transfer
Arsenal FC,2021/2022,SUMMER,Rúnar Alex Rúnarsson,Out,Goalkeeper,€1.50m,26,loan transfer
Arsenal FC,2021/2022,SUMMER,Héctor Bellerín,Out,Right-Back,€25.00m,26,loan transfer
Arsenal FC,2021/2022,SUMMER,Martin Ødegaard,Out,Attacking Midfield,€40.00m,22,"End of loan
Jun 30, 2021"
Arsenal FC,2021/2022,SUMMER,Mathew Ryan,Out,Goalkeeper,€6.00m,29,"End of loan
Jun 30, 2021"
